gene_start	gene_stop	gene_id	normalized_counts
1512189	1512980	Cgl1434	156.6258957
1514505	1514696	Cgl1435	2.130964568
1514527	1512977	Cgl1436	693.6289668
1515159	1514971	Cgl1437	77.78020672
1515782	1515405	Cgl1438	69.25634845
1516962	1515796	Cgl1439	208.8345276
1517170	1519461	Cgl1440	3098.422481
1519601	1520032	Cgl1441	6959.730278
1520190	1520948	Cgl1442	2983.350395
1520957	1521592	Cgl1443	1563.06251
1521771	1522346	Cgl1444	4005.147905
1522941	1522429	Cgl1445	493.3182974
1524500	1523049	Cgl1446	1852.873692
1525497	1524565	Cgl1447	464.5502757
1526534	1525470	Cgl1448	1242.352343
1527913	1526531	Cgl1449	2663.70571
1529330	1527984	Cgl1450	2317.423967
1529486	1530223	Cgl1451	10.65482284
1531816	1530338	Cgl1452	11721.3706
1531933	1532397	Cgl1453	344.1507777
1532322	1532999	Cgl1454	755.4269392
1533041	1533784	Cgl1455	826.8142522
1533781	1534524	Cgl1456	380.3771753
1535401	1534526	Cgl1457	142.774626
1536227	1535379	Cgl1458	78.845689
1537030	1536224	Cgl1459	31.96446851
1537833	1537027	Cgl1460	68.19086616
1538919	1537867	Cgl1461	70.32183073
1539664	1538960	Cgl1462	58.60152561
1541403	1539817	Cgl1463	7858.997325
1542922	1542116	Cgl1464	5427.566754
1544554	1543151	Cgl1465	27296.59063
1544976	1546292	Cgl1466	935.4934452
1547692	1546304	Cgl1467	1481.020374
1548440	1547964	Cgl1468	2316.358485
1548651	1549352	Cgl1469	740.5101872
1549403	1550401	Cgl1470	323.9066143
1550469	1550954	Cgl1471	1483.151339
1551545	1552240	Cgl1472	370.7878348
1552518	1553975	Cgl1473	994.0949708
1554684	1554067	Cgl1474	1746.325463
1555079	1554888	Cgl1475	381.4426576
1555835	1555083	Cgl1476	1584.372156
1556376	1556774	Cgl1477	6433.38203
1557823	1557011	Cgl1478	2038.267609
1559493	1557856	Cgl1479	1535.359971
1560237	1559494	Cgl1480	1092.119341
1561660	1560434	Cgl1481	111.8756398
1561780	1562556	Cgl1482	19.17868111
1563802	1562522	Cgl1483	1389.388898
1563872	1564240	Cgl1484	74.58375987
1564237	1564485	Cgl1485	25.57157481
1565302	1564562	Cgl1486	784.1949609
1566438	1565299	Cgl1487	1560.931546
1566468	1567109	Cgl1488	293.007628
1569903	1567114	Cgl1489	2102.196546
1570933	1569929	Cgl1490	2681.818908
1571382	1571065	Cgl1491	3191.11944
1572486	1571503	Cgl1492	886.4812601
1573463	1572489	Cgl1493	1035.64878
1574915	1573488	Cgl1494	3261.441271
1575136	1574942	Cgl1495	1086.791929
1576947	1575403	Cgl1496	1797.468613
1578531	1576948	Cgl1497	2556.091999
1579400	1578564	Cgl1498	2205.548327
1580771	1579446	Cgl1499	1976.469636
1580807	1581643	Cgl1500	836.4035928
1581851	1582117	Cgl1501	1504.460985
1583481	1582270	Cgl1502	94.82792326
1585490	1583910	Cgl1503	3226.280355
1586445	1585600	Cgl1504	3659.931645
1586725	1586462	Cgl1505	2488.966615
1587504	1586809	Cgl1506	1218.911733
1591235	1587570	Cgl1507	8423.702936
1591343	1591915	Cgl1508	193.9177757
1592966	1591938	Cgl1509	387.8355513
1593337	1594515	Cgl1510	590.2771852
1594532	1594954	Cgl1511	250.3883367
1595030	1595671	Cgl1512	354.8056005
1596221	1595841	Cgl1513	1711.164548
1597460	1596246	Cgl1514	1614.20566
1598623	1597742	Cgl1515	2210.875739
1598667	1599617	Cgl1516	262.1086418
1599679	1600680	Cgl1517	771.4091735
1600692	1601807	Cgl1518	1191.209193
1602281	1601928	Cgl1519	135.31625
1602660	1603469	Cgl1520	94.82792326
1603520	1604632	Cgl1521	165.149754
1605315	1604827	Cgl1522	2730.831093
1605811	1605278	Cgl1523	1462.907176
1607657	1605858	Cgl1524	313.2517914
1609247	1607658	Cgl1525	384.6391045
1610192	1609839	Cgl1526	9.589340554
1610236	1610847	Cgl1527	409.145197
1612238	1611147	Cgl1528	5919.819569
1614444	1612231	Cgl1529	11459.26196
1616298	1614448	Cgl1530	14167.71793
1616578	1617303	Cgl1531	144.9055906
1617398	1617997	Cgl1532	1060.154872
1619616	1618318	Cgl1533	10156.17713
1620106	1619669	Cgl1534	3330.697619
1621009	1620164	Cgl1535	657.4025691
1621056	1621841	Cgl1536	207.7690453
1622950	1621838	Cgl1537	6696.556154
1624826	1623024	Cgl1538	6333.226695
1625925	1625425	Cgl1539	311.1208269
1626279	1629110	Cgl1540	34955.27728
1629298	1629864	Cgl1541	449.6335238
1629913	1630671	Cgl1542	811.8975003
1631329	1630664	Cgl1543	1588.634085
1631660	1631929	Cgl1544	365.4604233
1631933	1633327	Cgl1545	1662.152363
1633566	1636244	Cgl1546	665.9264274
1636732	1636241	Cgl1547	187.524882
1637081	1638445	Cgl1548	1223.173662
1639132	1638773	Cgl1549	64.99441931
1639365	1639523	Cgl1550	11.72030512
1639656	1639820	Cgl1551	4.261929135
1639781	1640158	Cgl1552	17.04771654
1640546	1641004	Cgl1553	3.196446851
1642674	1641043	Cgl1554	2073.428524
1644218	1642740	Cgl1555	18.11319882
1645499	1644315	Cgl1556	7.458375987
1645661	1646371	Cgl1557	311.1208269
1646549	1647136	Cgl1558	333.4959548
1647634	1647209	Cgl1559	5607.63326
1648097	1647648	Cgl1560	5751.473368
1649362	1648097	Cgl1561	13303.6118
1650122	1649364	Cgl1562	11940.85995
1651424	1650246	Cgl1563	15963.05558
1652875	1651430	Cgl1564	23576.99198
1653586	1652891	Cgl1565	14356.30829
1654043	1655674	Cgl1566	597.7355612
1655681	1656703	Cgl1567	558.3127167
1656712	1657518	Cgl1568	231.2096556
1657677	1658678	Cgl1569	1314.805138
1659508	1661139	Cgl1571	107.6137107
1661578	1662555	Cgl1572	1322.263514
1663598	1662627	Cgl1573	2209.810257
1664475	1666505	Cgl1574	19587.82631
1666673	1667755	Cgl1575	5327.411419
1667950	1669404	Cgl1576	3403.150414
1669419	1670378	Cgl1577	2333.406202
1670395	1671102	Cgl1578	1265.792953
1671677	1671270	Cgl1579	12.78578741
1671723	1673126	Cgl1580	313.2517914
1674105	1673263	Cgl1581	44.75025592
1675208	1674120	Cgl1582	20.24416339
1676623	1675265	Cgl1583	61.79797246
1677279	1677046	Cgl1584	3984.903741
1680143	1677384	Cgl1585	6645.413004
1681108	1680329	Cgl1586	7899.485652
1682404	1681187	Cgl1587	13591.29201
1683625	1682621	Cgl1588	61636.01915
1685097	1684114	Cgl1589	1862.463032
1686132	1685107	Cgl1590	2493.228544
1687078	1686149	Cgl1591	2956.713338
1689190	1687100	Cgl1592	770.3436912
1689779	1689198	Cgl1593	1851.808209
1690345	1689866	Cgl1594	721.3315061
1691625	1690357	Cgl1595	1862.463032
1692271	1691636	Cgl1596	926.9695869
1693258	1692272	Cgl1597	1217.84625
1693918	1693259	Cgl1598	2110.720404
1695298	1693964	Cgl1599	1221.042697
1696443	1695496	Cgl1600	1163.506654
1696972	1696463	Cgl1601	807.6355711
1699147	1697081	Cgl1602	993.0294885
1700397	1699174	Cgl1603	5436.090612
1701767	1700505	Cgl1604	1096.38127
1702322	1702029	Cgl1605	5884.658653
1703037	1702408	Cgl1606	15138.37229
1703308	1702988	Cgl1607	14193.2895
1704350	1703514	Cgl1608	1346.769607
1707697	1704356	Cgl1609	6860.640425
1708884	1707703	Cgl1610	3828.277846
1710357	1709014	Cgl1611	2931.141763
1711348	1710410	Cgl1612	1943.439686
1711927	1711349	Cgl1613	3672.717432
1712596	1713762	Cgl1614	606.2594195
1713830	1714309	Cgl1615	1151.786349
1714299	1714763	Cgl1616	1157.11376
1714741	1714953	Cgl1617	710.6766833
1716062	1715379	Cgl1618	7609.674471
1716692	1716129	Cgl1619	8114.713073
1717868	1716777	Cgl1620	3788.855001
1719032	1717935	Cgl1621	933.3624806
1719676	1719104	Cgl1622	802.3081597
1720898	1719666	Cgl1623	2956.713338
1721381	1720968	Cgl1624	37.29187993
1721725	1721420	Cgl1625	67.12538388
1721780	1722856	Cgl1626	53.27411419
1722870	1723829	Cgl1627	36.22639765
1723826	1724581	Cgl1628	12.78578741
1725439	1724609	Cgl1629	1283.906152
1726625	1725456	Cgl1630	4053.094608
1727170	1726622	Cgl1631	1865.659479
1730048	1727382	Cgl1632	6738.109963
1731542	1730163	Cgl1633	886.4812601
1732822	1731596	Cgl1634	2845.90318
1734811	1732985	Cgl1635	6846.789156
1735056	1735949	Cgl1636	2488.966615
1738679	1736001	Cgl1637	414.4726084
1740569	1738710	Cgl1638	3281.685434
1741219	1740569	Cgl1639	1775.093485
1741313	1741909	Cgl1640	74.58375987
1741893	1742609	Cgl1641	199.2451871
1742701	1743816	Cgl1642	100.1553347
1743843	1743971	Cgl1643	18.11319882
1744025	1744522	Cgl1644	38.35736222
1744884	1746233	Cgl1645	745.8375987
1747918	1746230	Cgl1646	1943.439686
1749276	1747987	Cgl1647	3409.543308
1749963	1749322	Cgl1648	839.6000396
1750427	1750936	Cgl1649	1638.711752
1750964	1751203	Cgl1650	36.22639765
1751497	1752054	Cgl1651	25595.01542
1752186	1752530	Cgl1652	810.832018
1754894	1752612	Cgl1653	4833.027639
1755479	1754922	Cgl1654	1816.647294
1755748	1755596	Cgl1655	538.0685533
1757228	1755483	Cgl1656	2299.310768
1758797	1757586	Cgl1657	3532.073771
1760734	1758800	Cgl1658	4976.867748
1761367	1761002	Cgl1659	1743.129016
1762498	1761416	Cgl1660	575.3604333
1763134	1762514	Cgl1661	418.7345375
1763839	1763174	Cgl1662	486.9254037
1764742	1763987	Cgl1663	5497.888584
1765860	1765012	Cgl1664	897.136083
1765969	1766445	Cgl1665	377.1807285
1766948	1766484	Cgl1666	180.066506
1768030	1766945	Cgl1667	544.461447
1768996	1768031	Cgl1668	953.606644
1769678	1769019	Cgl1669	1395.781792
1770340	1769678	Cgl1670	2253.49503
1772384	1770324	Cgl1671	9268.630387
1773863	1772655	Cgl1672	4174.559588
1774438	1773890	Cgl1673	2865.081861
1775191	1774454	Cgl1674	5024.81445
1779508	1778099	Cgl1675	157.691378
1780168	1779551	Cgl1676	39.4228445
1780905	1780504	Cgl1677	18.11319882
1781585	1781016	Cgl1678	1377.668593
1781705	1782793	Cgl1679	1465.03814
1785473	1782891	Cgl1680	644.6167817
1786844	1785729	Cgl1681	434.7167718
1788829	1786904	Cgl1682	623.307136
1789080	1789565	Cgl1683	4.261929135
1789580	1789771	Cgl1684	1.065482284
1790889	1790458	Cgl1686	742.6411518
1791842	1792441	Cgl1687	3276.358023
1792428	1793429	Cgl1688	3363.72757
1793654	1793493	Cgl1689	95.89340554
1793714	1794823	Cgl1690	13325.98692
1795202	1795624	Cgl1691	1751.652875
1795591	1796184	Cgl1692	2039.333091
1796186	1797052	Cgl1693	1819.843741
1797350	1797772	Cgl1694	185.3939174
1797969	1797847	Cgl1695	3076.047353
1798757	1798020	Cgl1696	13054.28894
1799182	1799409	Cgl1697	8.52385827
1799473	1800369	Cgl1698	9.589340554
1800604	1800446	Cgl1699	23.44061024
1800834	1801310	Cgl1700	6.392893703
1801344	1802099	Cgl1701	116.1375689
1802577	1802152	Cgl1702	416.603573
1802733	1803422	Cgl1703	940.8208566
1803465	1803896	Cgl1704	10.65482284
1804134	1804601	Cgl1705	17.04771654
1804629	1804868	Cgl1706	8.52385827
1804919	1805602	Cgl1707	4.261929135
1805727	1806689	Cgl1708	27.70253938
1806917	1807399	Cgl1709	225.8822442
1807433	1808116	Cgl1710	119.3340158
1808137	1808424	Cgl1711	33.0299508
1808458	1808835	Cgl1712	19.17868111
1809761	1810375	Cgl1713	64.99441931
1810541	1811548	Cgl1714	854.5167916
1811564	1811941	Cgl1715	503.9731202
1812215	1812694	Cgl1716	30.89898623
1812881	1813609	Cgl1717	52.20863191
1813780	1814520	Cgl1718	843.8619688
1814863	1815654	Cgl1719	102.2862992
1815673	1816131	Cgl1720	271.6979824
1816451	1816639	Cgl1721	6.392893703
1817132	1817806	Cgl1722	218.4238682
1817803	1818222	Cgl1723	68.19086616
1818460	1818777	Cgl1724	3599.199155
1818798	1819169	Cgl1725	3130.38695
1819954	1819745	Cgl1726	104.4172638
1822382	1820178	Cgl1727	670.1883565
1822577	1824325	Cgl1728	444.3061123
1824371	1824592	Cgl1729	76.71472443
1824784	1824930	Cgl1730	17.04771654
1825606	1825175	Cgl1731	794.8497837
1826024	1826560	Cgl1732	94.82792326
1826644	1825748	Cgl1733	66.0599016
1826937	1826641	Cgl1734	76.71472443
1829900	1829685	Cgl1735	4.261929135
1830765	1832066	Cgl1736	60.73249018
1832167	1834047	Cgl1737	221.620315
1834928	1834146	Cgl1738	76.71472443
1836675	1838327	Cgl1739	55.40507876
1838349	1842140	Cgl1740	320.7101674
1842235	1842684	Cgl1741	21.30964568
1842804	1843340	Cgl1742	356.9365651
1843518	1845359	Cgl1743	121.4649804
1845483	1845860	Cgl1744	5.327411419
1845872	1846210	Cgl1745	5.327411419
1846698	1846330	Cgl1746	3676.979361
1847315	1847935	Cgl1747	23.44061024
1847938	1848477	Cgl1748	24.50609253
1848509	1849039	Cgl1749	21.30964568
1848988	1849788	Cgl1750	30.89898623
1849781	1849969	Cgl1751	9.589340554
1850415	1849975	Cgl1752	28.76802166
1851049	1850471	Cgl1753	200.3106694
1851220	1852443	Cgl1754	66.0599016
1852479	1853876	Cgl1755	8.52385827
1854261	1854857	Cgl1756	125.7269095
1855058	1855240	Cgl1757	29.83350395
1855532	1856791	Cgl1758	60.73249018
1856885	1858741	Cgl1759	141.7091437
1858763	1860730	Cgl1760	74.58375987
1860752	1861228	Cgl1761	25.57157481
1861842	1861516	Cgl1763	17.04771654
1862088	1862402	Cgl1764	2.130964568
1862945	1865302	Cgl1765	176.8700591
1865265	1865825	Cgl1766	29.83350395
1865842	1866222	Cgl1767	34.09543308
1866328	1866795	Cgl1768	19.17868111
1866832	1867098	Cgl1769	10.65482284
1867098	1867877	Cgl1770	21.30964568
1867886	1868590	Cgl1771	20.24416339
1868895	1868668	Cgl1772	931.231516
1871092	1868924	Cgl1773	714.9386124
1871373	1871098	Cgl1774	20.24416339
1877886	1871377	Cgl1775	552.9853053
1878312	1879403	Cgl1776	1742.063534
1879412	1880488	Cgl1777	1393.650827
1880490	1882388	Cgl1778	1531.098042
1883990	1882467	Cgl1779	523.1518014
1884936	1884217	Cgl1780	100.1553347
1885230	1887050	Cgl1781	652.0751577
1887405	1887593	Cgl1782	152.3639666
1888038	1887685	Cgl1783	133.1852855
1889094	1888228	Cgl1784	266.370571
1889530	1889862	Cgl1785	5.327411419
1891707	1890025	Cgl1786	280.2218406
1893037	1891829	Cgl1787	404.8832678
1894680	1893385	Cgl1788	188.5903642
1897231	1894736	Cgl1789	307.92438
1899158	1897371	Cgl1790	143.8401083
1899853	1899230	Cgl1791	47.94670277
1900916	1899801	Cgl1792	64.99441931
1901911	1901063	Cgl1793	105.4827461
1902883	1902002	Cgl1794	534.8721065
1905878	1903110	Cgl1795	190.7213288
1906572	1905970	Cgl1796	71.38731302
1907914	1906661	Cgl1797	92.69695869
1908660	1907962	Cgl1798	71.38731302
1909498	1908782	Cgl1799	111.8756398
1910508	1909498	Cgl1800	38.35736222
1912300	1910639	Cgl1801	220.5548327
1913820	1912330	Cgl1802	102.2862992
1914371	1913970	Cgl1803	160.8878249
1916233	1914722	Cgl1804	587.0807384
1916374	1916736	Cgl1805	2362.174223
1916944	1917168	Cgl1806	3438.31133
1917640	1917326	Cgl1807	80.97665357
1918208	1917561	Cgl1808	339.8888485
1919461	1918700	Cgl1809	534.8721065
1920194	1919643	Cgl1810	329.2340257
1921276	1920344	Cgl1811	802.3081597
1926010	1921544	Cgl1812	525.2827659
1926837	1926256	Cgl1813	1251.941683
1928189	1927242	Cgl1814	2010.56507
1928211	1928384	Cgl1815	73.51827758
1928534	1928911	Cgl1816	817.2249117
1930879	1929056	Cgl1817	1592.896014
1931190	1930987	Cgl1818	222.6857973
1931888	1931418	Cgl1819	837.4690751
1932315	1931932	Cgl1820	734.1172935
1932879	1932370	Cgl1821	254.6502658
1934358	1933519	Cgl1822	952.5411617
1935912	1934968	Cgl1823	5748.276921
1936226	1936852	Cgl1824	588.1462207
1937202	1937414	Cgl1825	869.4335436
1938019	1937483	Cgl1826	253.5847835
1938945	1940138	Cgl1827	18.11319882
1939064	1938528	Cgl1828	15.98223426
1940257	1940847	Cgl1829	8.52385827
1941107	1941553	Cgl1830	592.4081498
1942484	1941729	Cgl1831	31687.44312
1942510	1942815	Cgl1832	1942.374203
1943095	1943313	Cgl1833	202.4416339
1943345	1943656	Cgl1834	85.2385827
1943680	1944567	Cgl1835	225.8822442
1945435	1944605	Cgl1836	832.1416637
1945891	1945592	Cgl1837	231.2096556
1946332	1945949	Cgl1838	376.1152462
1947037	1946606	Cgl1839	1980.731566
1948650	1947067	Cgl1840	2580.598091
1951450	1949018	Cgl1841	287.6802166
1952485	1951616	Cgl1842	170.4771654
1954822	1952543	Cgl1843	253.5847835
1958287	1956200	Cgl1844	115.0720867
1959340	1958447	Cgl1845	478.4015454
1960196	1959762	Cgl1846	382.5081399
1961114	1960368	Cgl1847	460.2883466
1963000	1961111	Cgl1848	1159.244725
1963429	1963136	Cgl1849	108.6791929
1964743	1963511	Cgl1850	66.0599016
1965902	1964724	Cgl1851	62.86345474
1966267	1965908	Cgl1852	30.89898623
1966301	1966987	Cgl1853	39.4228445
1967435	1967286	Cgl1854	51.14314962
1967604	1968170	Cgl1855	86.30406499
1968264	1969718	Cgl1856	37.29187993
1969745	1970206	Cgl1857	8.52385827
1970254	1971477	Cgl1858	1844.349833
1971672	1973093	Cgl1859	30.89898623
1973147	1973740	Cgl1860	6.392893703
1973809	1974207	Cgl1861	96.95888783
1974267	1974506	Cgl1862	42.61929135
1975171	1975797	Cgl1863	14.91675197
1977043	1977552	Cgl1866	7.458375987
1977742	1978332	Cgl1867	365.4604233
1979239	1979811	Cgl1870	8.52385827
1979974	1980888	Cgl1871	11.72030512
1980965	1981660	Cgl1872	13.85126969
1982071	1982820	Cgl1874	4.261929135
1983611	1983886	Cgl1876	2.130964568
1983918	1984184	Cgl1877	2.130964568
1984217	1984453	Cgl1878	3.196446851
1984387	1984731	Cgl1879	142.774626
1985092	1985367	Cgl1880	133.1852855
1986590	1985439	Cgl1881	4896.956576
1987896	1987504	Cgl1882	13.85126969
1988303	1987884	Cgl1883	52.20863191
1988483	1988367	Cgl1884	45.8157382
1988664	1988527	Cgl1885	51.14314962
1989605	1988775	Cgl1886	66.0599016
1990764	1989871	Cgl1887	597.7355612
1991620	1991186	Cgl1888	407.0142324
1992538	1991792	Cgl1889	413.4071261
1994121	1992535	Cgl1890	627.5690652
1995294	1994605	Cgl1891	108.6791929
1996088	1995780	Cgl1892	1.065482284
1996106	1996540	Cgl1893	2.130964568
1996768	1997115	Cgl1894	18.11319882
1997168	1997506	Cgl1895	29.83350395
1997545	1998243	Cgl1896	482.6634746
1998289	1999545	Cgl1897	1872.052373
1999542	1999952	Cgl1898	1221.042697
2001216	2000518	Cgl1899	4699.842354
2001489	2002115	Cgl1900	1895.492983
2002072	2003337	Cgl1901	2438.888948
2005309	2003399	Cgl1902	3427.656507
2006697	2005459	Cgl1903	2609.366113
2007637	2006774	Cgl1904	2613.628042
2008184	2007735	Cgl1905	729.8553644
2008250	2008801	Cgl1906	870.4990259
2009082	2008873	Cgl1907	328.1685434
2009570	2009277	Cgl1908	2985.481359
2010539	2009721	Cgl1909	967.4579137
2010555	2011385	Cgl1910	4789.342866
2011863	2013359	Cgl1911	6690.16326
2015496	2014159	Cgl1912	1695.182314
2016121	2015582	Cgl1913	3386.102698
2017966	2016254	Cgl1914	1700.509725
2018119	2018757	Cgl1915	307.92438
2018202	2017963	Cgl1916	885.4157778
2018744	2020279	Cgl1917	870.4990259
2020293	2020727	Cgl1918	224.8167619
2020854	2021849	Cgl1919	7867.521184
2022266	2022952	Cgl1920	4536.823564
2022959	2023948	Cgl1921	3039.820956
2025270	2023945	Cgl1922	26.6370571
2025423	2026382	Cgl1923	2092.607205
2026494	2029046	Cgl1924	2834.182875
2029177	2030160	Cgl1925	4018.999175
2031365	2030274	Cgl1926	1678.134597
2031478	2035386	Cgl1927	2110.720404
2035880	2035428	Cgl1928	164.0842717
2036409	2035987	Cgl1929	100.1553347
2036812	2037510	Cgl1930	2264.149853
2037815	2038594	Cgl1931	840.6655219
2038591	2039553	Cgl1932	921.6421755
2041321	2039615	Cgl1933	17583.65413
2041728	2042522	Cgl1934	3105.880857
2042519	2043511	Cgl1935	3736.646369
2043736	2045574	Cgl1936	8373.625268
2045762	2046031	Cgl1937	9639.418222
2047295	2046711	Cgl1938	1477.823928
2048606	2047317	Cgl1939	1359.555394
2050107	2048647	Cgl1940	2227.923455
2050321	2051109	Cgl1941	1481.020374
2051306	2051845	Cgl1942	881.1538487
2052675	2051842	Cgl1943	997.2914176
2053586	2052681	Cgl1944	681.9086616
2054283	2053606	Cgl1945	340.9543308
2055743	2054721	Cgl1946	25.57157481
2055765	2056790	Cgl1947	454.9609352
2057788	2057117	Cgl1948	1416.025955
2059420	2057852	Cgl1949	2045.725985
2059774	2060502	Cgl1950	17974.68613
2060620	2061507	Cgl1951	20247.35984
2061629	2062315	Cgl1952	8422.637454
2062441	2063262	Cgl1953	5112.183998
2063894	2063295	Cgl1954	85.2385827
2065116	2063986	Cgl1955	539.1340356
2065627	2065391	Cgl1956	316.4482383
2066404	2065664	Cgl1957	170.4771654
2066566	2067144	Cgl1958	151.2984843
2067168	2067869	Cgl1959	215.2274213
2067866	2068477	Cgl1960	114.0066044
2069383	2068553	Cgl1961	9889.806558
2069936	2069613	Cgl1962	2280.132087
2070512	2069994	Cgl1963	995.1604531
2071121	2070516	Cgl1964	872.6299904
2071315	2071602	Cgl1965	1904.016841
2071624	2071743	Cgl1966	170.4771654
2072905	2071796	Cgl1967	3066.458013
2076056	2073291	Cgl1968	4102.106793
2077024	2076389	Cgl1969	235.4715847
2079275	2077119	Cgl1970	12530.07166
2080183	2079278	Cgl1971	6396.09015
2081136	2080384	Cgl1972	1460.776211
2081934	2081188	Cgl1973	2434.627019
2082115	2082816	Cgl1974	627.5690652
2085190	2082929	Cgl1975	14811.26923
2085702	2085433	Cgl1976	17667.82723
2086826	2085876	Cgl1977	2743.616881
2087941	2086916	Cgl1978	1360.620876
2087973	2088866	Cgl1979	401.686821
2089868	2089215	Cgl1980	763.9507975
2090664	2089858	Cgl1981	1323.328996
2092055	2090748	Cgl1982	481.5979923
2093046	2092048	Cgl1983	1794.272166
2093501	2093052	Cgl1984	1365.948288
2096723	2093709	Cgl1985	19317.19381
2097179	2096841	Cgl1986	7072.6714
2098375	2097377	Cgl1987	4667.877885
2098562	2099818	Cgl1988	472.0086517
2098945	2098409	Cgl1989	1129.411221
2100240	2101844	Cgl1990	26363.22815
2102023	2102949	Cgl1991	3955.070237
2102975	2103976	Cgl1992	4598.621537
2103973	2105706	Cgl1993	7775.889707
2107564	2105798	Cgl1994	3640.752964
2107652	2108389	Cgl1995	384.6391045
2109147	2108386	Cgl1996	139.5781792
2110255	2109152	Cgl1997	413.4071261
2111183	2110431	Cgl1998	712.8076479
2111238	2112662	Cgl1999	436.8477364
2113616	2112714	Cgl2000	1304.150315
2115363	2113861	Cgl2001	10581.30456
2115761	2116777	Cgl2002	1056.958426
2116916	2118313	Cgl2003	1555.604134
2118607	2119083	Cgl2004	91049.72308
2119139	2119498	Cgl2005	48413.38401
2119628	2120359	Cgl2006	3559.77631
2121147	2120356	Cgl2007	2319.554932
2123161	2121293	Cgl2008	1644.039164
2123848	2123216	Cgl2009	311.1208269
2124996	2123845	Cgl2010	217.3583859
2125089	2126048	Cgl2011	12.78578741
2126064	2126756	Cgl2012	10.65482284
2127087	2126923	Cgl2013	3.196446851
2128483	2127347	Cgl2014	4951.296173
2129880	2128666	Cgl2015	1174.161477
2131078	2129900	Cgl2016	1026.059439
2131322	2131765	Cgl2017	9236.665918
2133402	2131822	Cgl2018	857.7132385
2134260	2133403	Cgl2019	906.7254235
2135551	2134451	Cgl2020	2425.037678
2135884	2136144	Cgl2021	1215.715286
2137089	2136232	Cgl2022	2236.447314
2137840	2137283	Cgl2023	5457.400258
2138664	2137933	Cgl2024	5171.851006
2139827	2139000	Cgl2025	24675.50421
2140886	2140068	Cgl2026	47708.03474
2141257	2141763	Cgl2027	5.327411419
2142686	2141760	Cgl2028	242.9299607
2144066	2142882	Cgl2029	50.07766734
2145586	2144063	Cgl2030	36.22639765
2145941	2145573	Cgl2031	8.52385827
2146566	2146261	Cgl2032	768.2127266
2147192	2146563	Cgl2033	588.1462207
2148046	2147258	Cgl2034	1680.265562
2148231	2149169	Cgl2035	148.1020374
2149571	2149356	Cgl2036	34.09543308
2149972	2149631	Cgl2037	17447.2724
2150335	2151000	Cgl2038	2527.323977
2151039	2152121	Cgl2039	4195.869234
2152135	2152332	Cgl2040	898.2015653
2152334	2153116	Cgl2041	2752.140739
2153058	2154194	Cgl2042	1976.469636
2156733	2154457	Cgl2043	2432.496054
2157721	2156744	Cgl2044	135.31625
2159181	2157751	Cgl2045	100.1553347
2160537	2159284	Cgl2046	61.79797246
2160670	2160771	Cgl2047	12.78578741
2161503	2161108	Cgl2048	972.7853251
2162196	2161504	Cgl2049	718.1350593
2163014	2162193	Cgl2050	768.2127266
2163098	2163748	Cgl2051	435.7822541
2164260	2163745	Cgl2052	678.7122148
2164390	2164740	Cgl2053	102.2862992
2165309	2164812	Cgl2054	13687.18542
2165523	2166101	Cgl2055	607.3249018
2166990	2166121	Cgl2056	101.220817
2167865	2166987	Cgl2057	229.078691
2169584	2167941	Cgl2058	7100.373939
2171741	2169663	Cgl2059	676.5812502
2172086	2171748	Cgl2060	750.0995278
2173467	2172151	Cgl2061	562.5746459
2175288	2173756	Cgl2062	3192.184922
2176046	2175885	Cgl2063	73.51827758
2179502	2176107	Cgl2064	3494.781891
2183092	2179625	Cgl2065	1729.277747
2183391	2183107	Cgl2066	114.0066044
2185258	2183402	Cgl2067	457.0918998
2186208	2185348	Cgl2068	411.2761616
2186299	2187132	Cgl2069	23.44061024
2187679	2187230	Cgl2071	49.01218506
2188306	2187689	Cgl2072	106.5482284
2189170	2188310	Cgl2073	759.6888684
2189906	2189163	Cgl2074	1587.568603
2190439	2189903	Cgl2075	2259.887924
2191328	2190537	Cgl2076	2267.3463
2191522	2193168	Cgl2077	229.078691
2193165	2194697	Cgl2078	234.4061024
2196082	2194739	Cgl2079	16608.73784
2196883	2198007	Cgl2080	540.1995179
2198447	2198004	Cgl2081	2040.398573
2198475	2199761	Cgl2082	611.5868309
2199808	2201073	Cgl2083	1288.168081
2201408	2201070	Cgl2084	5.327411419
2201584	2201447	Cgl2085	4.261929135
2201869	2201591	Cgl2086	7.458375987
2204541	2201989	Cgl2087	104.4172638
2205490	2204588	Cgl2088	252.5193013
2207092	2205665	Cgl2089	35978.14028
2208249	2207299	Cgl2090	1707.968101
2209167	2208364	Cgl2091	1120.887363
2209888	2209229	Cgl2092	1226.370109
2210273	2209917	Cgl2093	784.1949609
2211046	2210270	Cgl2094	1296.691939
2211875	2211048	Cgl2095	1616.336625
2212619	2211879	Cgl2096	1836.891457
2213273	2212638	Cgl2097	2042.529538
2215586	2214318	Cgl2098	993.0294885
2215863	2215636	Cgl2099	768.2127266
2216474	2215866	Cgl2100	1785.748308
2217591	2216491	Cgl2101	2426.10316
2218925	2217597	Cgl2102	3699.354489
2219159	2220361	Cgl2103	1681.331044
2221109	2220456	Cgl2104	1780.420896
2221828	2221184	Cgl2105	8264.946076
2221958	2222521	Cgl2106	322.841132
2222528	2225038	Cgl2107	5310.363703
2225149	2225952	Cgl2108	577.4913978
2226763	2225987	Cgl2109	14.91675197
